id,text,topic
13672,maltempo blackout pioggia vento protezione regione buio conseguenza energia linea tensione cabina flusso comune causa maltempo acqua approvvigionamento calo alimentazione impianto lavoro impianto provincia fuoco causa pioggia caduta ondata maltempo provincia capoluogo pioggia vento allerta comune collegamento frazione albero vento caduta neve provincia carreggiata circolazione fuoco traliccio ,  true
13673,maltempo blackout causa pioggia linea tensione buio causa maltempo pioggia capoluogo allerta protezione regione vento ,  false
13674,maltempo temporale blackout buio elettrico temporale buio conseguenza guasto linea tensione cabina alimentazione distribuzione tensione rete causa maltempo approvvigionamento rete alimentazione tempo rete distribuzione centrale acquedotto approvvigionamento area,  true
13675, energia energia buio distribuzione utenza interruzione energia programma rete blackout utenza utenza utenza utenza utenza utenza azienda erogazione energia corrente distribuzione energia ,  true
13676,maltempo guasto elettrico ,  false
13677,acqua guasto elettrico secco guasto elettrico rete distribuzione acqua rete distribuzione portata impianto capoluogo provincia serbatoio ,  true
13678, servizio servizio ,  false
13679, acqua corrente comune acqua corrente comune acqua corrente rottura impianto sospensione servizio acqua acqua acqua notizia acqua autobotte serbatoio notizia rifornimento comune comune comune casa comune interruzione acqua corrente comune comune interruzione zona zona servizio servizio notizia acqua corrente comune servizio fornitura energia comune erogazione paese ,  true
13680, rete acqua rete distribuzione comune erogazione capoluogo zona pressione interruzione infrastruttura servizio tempo capoluogo collegamento condotta sostituzione capoluogo approvvigionamento servizio fornitura ospedale territorio interruzione approvvigionamento area area comunicazione gestore interruzione servizio telefonia comune intervento erogazione sospensione erogazione comune sospensione carreggiata intervento comune protezione comune ,  false
13681, interruzione comune causa guasto rete distribuzione comune interruzione guasto intervento riparazione ripristino servizio acqua tempo ,  true
13682,intervento interruzione comune causa rete erogazione acqua tratto intervento intervento comune causa riparazione guasto rete erogazione acqua tratto tratto intervento ,  true
13683, secco tempo acqua rete acqua capoluogo zona disagio secco acqua disagio comune internet sistema portata disagio comune interruzione acqua acqua protezione area stazione scuola protezione interruzione lavoro comune sistema sostituzione manutenzione strada ,  false
13684, energia intervento distribuzione territorio interruzione energia causa intervento tecnico distribuzione intervento sicurezza riparazione sostituzione trasformatore cabina sicurezza zona intervento sicurezza interruzione ,  true
13685, interruzione erogazione acqua interruzione erogazione acqua ,  false
13686, rete acqua rete distribuzione erogazione capoluogo zona pressione interruzione infrastruttura servizio tempo capoluogo collegamento condotta sostituzione capoluogo approvvigionamento servizio fornitura ospedale territorio interruzione approvvigionamento area area comunicazione gestore interruzione servizio telefonia comune intervento erogazione sospensione erogazione azienda comune sospensione carreggiata intervento comune protezione ,  false
13687, interruzione erogazione acqua interruzione erogazione acqua interruzione erogazione acqua erogazione acqua erogazione interruzione riparazione condotta acqua interruzione servizio ponte comune manutenzione circonvallazione chiusura traffico coda autostrada tempo ,  false
13688, maltempo ondata maltempo territorio vento rischio fulmine vento auto acqua causa strada auto acqua albero carreggiata maltempo traffico ,  false
13689,maltempo nubifragio fuoco coda strada fuoco nubifragio regione acqua vento pioggia tempesta grandine fuoco provincia sicurezza abitazione strada ponte causa maltempo ospedale casa polizia ,  true
13690,maltempo pioggia vento tratto strada pioggia vento tratto strada maltempo vento regione ondata maltempo vento regione strada tratto provincia causa caduta maltempo ripristino circolazione tempo vento protezione ondata maltempo ,  false
13691, sospensione comune comunicazione causa condotta erogazione servizio ,  false
13692, rete acqua rete distribuzione erogazione capoluogo zona pressione interruzione infrastruttura servizio tempo capoluogo collegamento condotta sostituzione capoluogo approvvigionamento servizio fornitura ospedale territorio interruzione approvvigionamento area area comunicazione gestore interruzione servizio telefonia comune intervento erogazione sospensione erogazione azienda comune sospensione carreggiata intervento comune protezione ,  false
13693, causa tensione segnalazione zona paese quartiere energia computer mancanza corrente lavoro paese energia buio mancanza energia problema maltempo ,  true
13694,blackout buio blackout ,  true
13695, blackout luce buio panico causa ,  false
13696, interruzione comune manutenzione rete distribuzione comune erogazione tratto ripristino servizio acqua tempo intervento ,  false
13697,interruzione ,  false
13698, sospensione erogazione manutenzione ,  false
13699, interruzione energia interruzione energia interruzione energia corrente incendio vento fuoco incendio programma ,  false
13700, interruzione distribuzione distribuzione manutenzione interruzione corrente causa causa territorio causa manutenzione distribuzione energia manutenzione rete manutenzione rete sicurezza energia tensione sistema elettrico manutenzione sicurezza servizio manutenzione rete erogazione energia ,  false
13701,intervento interruzione comune causa rete erogazione acqua tratto intervento intervento comune causa riparazione guasto rete erogazione acqua tratto tratto intervento ,  true
13702, attacco interruzione erogazione acqua interruzione erogazione acqua causa attacco stazione acqua ente erogazione acqua guasto rete ,  true
13703, secco acqua cisterna tempo acqua rete acqua capoluogo zona disagio secco acqua disagio comune internet sistema portata disagio comune interruzione acqua acqua protezione area stazione scuola protezione interruzione lavoro comune sistema sostituzione manutenzione strada ,  false
13704, maltempo maltempo vento albero fulmine vento polizia sicurezza zona acqua ,  false
13705, maltempo maltempo traffico tempo ,  false
13706,maltempo manutenzione strada ondata maltempo vento territorio manutenzione provincia popolazione sicurezza territorio maltempo pioggia ,  false
13707, sospensione causa condotta sospensione ,  false
13708, servizio riparazione condotta erogazione sospensione ripristino ,  false
13709, acqua corrente comune acqua corrente comune acqua corrente rottura impianto sospensione servizio acqua acqua acqua notizia acqua autobotte serbatoio notizia rifornimento comune comune comune casa comune interruzione acqua corrente comune comune interruzione zona zona servizio servizio notizia acqua corrente comune servizio fornitura energia comune erogazione paese ,  true
13710, blackout blackout manutenzione ,  true
13711,interruzione energia interruzione energia territorio scuola erogazione energia acqua sospensione scuola ,  false
13712, chiusura interruzione energia chiusura interruzione energia rete mancanza energia ,  false
13713, rete distribuzione rete distribuzione intervento manutenzione rete tensione territorio cabina alimentazione distribuzione tensione cabina energia tensione azienda area distribuzione sicurezza interruzione servizio elettrico distribuzione sistema tensione servizio elettrico zona distribuzione corrente territorio gas programma fiume ,  false
13714, servizio comune erogazione manutenzione canale area regione quartiere comune comune servizio autobotte ripristino servizio emergenza intervento erogazione servizio ,  false
13715, interruzione causa rete distribuzione erogazione rete distribuzione comune infrastruttura servizio erogazione capoluogo zona pressione servizio fornitura ospedale territorio interruzione approvvigionamento area area stazione area area area scuola area area intervento erogazione sospensione erogazione interruzione intervento interruzione acqua sospensione erogazione rifornimento rubinetto casa acqua approvvigionamento interruzione ripristino erogazione impianto acqua deposito autoclave acqua interruzione approvvigionamento rifornimento acqua interruzione acqua acqua erogazione rubinetto casa acqua acqua protezione comune secco acqua frazione acqua,  false
